customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index
133044,1,55,female,unknown,graduate,1,retired,23308.0,low,less than $40k,tier 1,west,mass,36,dsa,lending,4,savings,blue,2907.96,0,0,76,0,3935.0,5490.0,3.32,3,222.08,3,6,9,7,78,2665,36,0.865,0.333,1035.0,2517,1,0,1,0,1,0,0,0,1,0,3552.0,1149.0,0.709,1,0,49360.0,1035.0,3,45.9,1,20,7,0.88,24,1,4.2,0,52.2,1,0.17,1,19,0,3,2,0,2,0,2.7,5,7,0,2,1,0,0,151,1,high,neutral,1778,0.649,0.574,11409.0,27,0.5329,45.5
133045,0,30,male,married,unknown,1,salaried,39321.0,lower-middle,$40k - $60k,tier 1,west,mass,18,branch,multi-product,5,savings,blue,6330.05,0,3,36,0,37807.5,40125.5,-3.99,2,143.58,8,12,13,5,52,1723,31,0.622,0.55,3346.0,1380,0,0,1,0,0,0,1,0,1,0,4726.0,846.0,0.292,1,1,0.0,0.0,0,34.0,0,20,10,0.789,8,1,3.3,0,51.7,1,0.36,3,3,0,2,3,0,2,0,3.7,40,8,0,1,1,0,0,27,1,medium,negative,2269,0.269,0.279,205823.0,30,0.0,40.6
133046,0,43,male,unknown,high school,2,salaried,100278.0,upper-middle,$80k - $120k,tier 1,east,hni,30,mobile app,multi-product,4,savings,blue,18747.95,0,0,33,1,12475.0,9888.0,-14.03,4,221.58,7,11,8,4,68,2659,55,0.775,0.833,15491.0,2517,1,0,1,0,0,0,0,1,1,0,18008.0,1215.0,0.14,0,4,0.0,0.0,0,38.4,0,22,6,0.767,12,0,3.9,1,59.9,1,0.543,1,7,0,2,1,3,3,0,5.0,100,5,0,1,1,0,0,17,0,medium,positive,8992,0.099,0.129,35791.0,28,0.0,60.1
133047,0,39,male,single,graduate,3,business owner,70734.0,middle,$60k - $80k,tier 2,central,affluent,36,mobile app,investment,5,savings,blue,20989.71,0,1,59,1,9541.0,9342.0,5.76,7,383.17,2,17,8,6,106,4598,85,0.9,0.771,323.0,2204,1,0,1,0,1,0,1,0,1,0,2527.0,2512.0,0.872,0,0,110430.0,4386.0,0,25.8,0,28,9,0.939,14,3,3.9,1,70.9,1,0.218,0,0,0,2,4,3,3,0,3.5,24,3,0,2,2,0,0,200,0,low,negative,6019,0.775,0.775,28930.0,37,0.7441,65.7
133048,0,37,male,single,uneducated,3,salaried,67652.0,middle,$60k - $80k,tier 2,north,hni,36,branch,multi-product,5,savings,blue,17555.68,0,1,10,1,27668.0,28016.0,-8.73,2,112.5,10,24,8,7,85,1350,24,3.355,1.182,19835.0,2517,0,1,1,0,0,0,0,0,1,0,22352.0,727.0,0.113,0,1,0.0,0.0,0,21.9,0,15,10,0.796,7,0,3.9,0,47.4,1,0.349,2,4,0,2,0,4,2,0,3.5,100,4,0,1,2,0,0,58,0,low,positive,5257,0.086,0.269,79250.0,25,0.0,44.1
133049,0,44,male,single,high school,3,self-employed,144555.5,high,$120k +,tier 2,north,hni,36,branch,multi-product,1,savings,silver,25786.05,1,1,118,1,13105.0,10610.0,1.08,6,661.33,7,17,5,5,85,7936,76,0.776,0.767,22381.5,1106,1,1,1,0,0,0,1,1,0,0,23589.5,4624.0,0.032,0,3,0.0,0.0,0,32.9,0,17,15,0.794,3,0,5.0,1,58.6,1,0.562,1,3,0,3,2,7,1,0,2.4,27,5,1,2,1,0,0,20,0,medium,positive,12879,0.01,0.103,37132.0,32,0.0,54.2
133050,0,53,female,married,high school,0,salaried,48068.0,lower-middle,$40k - $60k,tier 3,central,hni,36,referral,lending,6,salary,blue,11005.9,0,0,36,1,13287.0,17981.0,2.97,4,353.67,7,26,12,4,85,4244,53,0.861,0.656,947.0,1936,0,1,1,0,0,0,1,1,0,0,2883.0,3027.0,0.672,1,0,0.0,0.0,0,33.9,0,19,14,0.857,2,0,3.7,1,63.2,1,0.529,0,0,0,2,3,5,2,0,5.0,92,2,0,1,0,1,1,70,0,medium,neutral,3783,0.639,0.622,42708.0,33,0.0,59.8
133051,0,37,male,single,post-graduate,0,salaried,100082.0,upper-middle,$80k - $120k,tier 2,central,hni,27,branch,investment,5,current,blue,13764.07,0,1,25,1,5180.0,4416.0,-13.97,4,249.17,11,20,11,6,88,2990,55,1.159,0.964,15326.0,0,1,0,1,0,1,0,0,1,1,0,15326.0,2213.0,0.0,0,1,27083.0,718.0,0,32.0,1,19,9,0.771,8,1,3.9,1,58.5,1,0.396,1,1,0,5,3,4,3,0,4.2,97,4,1,0,0,0,0,102,0,low,neutral,8951,0.041,0.121,15723.0,28,0.0861,57.9
133052,0,37,female,married,uneducated,4,student,32863.0,lower-middle,less than $40k,tier 1,south,mass,18,mobile app,lending,5,salary,blue,5358.08,1,1,10,0,5216.0,3671.0,3.79,2,140.5,5,16,9,10,55,1686,34,0.903,0.7,906.0,2024,0,0,1,0,0,0,0,0,0,0,2930.0,1306.0,0.691,1,1,0.0,0.0,0,55.8,0,20,13,0.875,8,1,5.0,0,54.8,1,0.554,0,0,0,9,2,0,2,0,4.6,56,7,0,4,0,0,0,158,0,medium,positive,2978,0.686,0.601,15375.0,33,0.0,46.2
133053,0,34,female,married,graduate,3,salaried,41354.0,lower-middle,$40k - $60k,tier 1,south,mass,25,branch,multi-product,6,current,blue,10178.18,1,0,23,1,10762.0,8715.0,6.87,7,414.75,8,16,9,6,86,4977,88,0.757,0.692,807.0,1468,1,0,1,1,1,1,0,0,1,1,2275.0,2108.0,0.645,0,4,26374.0,926.0,0,32.9,0,17,5,0.795,12,1,3.9,1,58.5,1,0.373,2,1,0,3,2,6,2,0,3.9,27,3,0,1,1,0,0,73,1,medium,positive,2588,0.545,0.57,31274.0,22,0.2687,53.9
133054,0,55,female,single,graduate,1,salaried,62468.0,middle,unknown,tier 3,central,affluent,49,referral,lending,1,savings,blue,24897.65,1,0,27,0,8228.0,8062.0,-2.02,6,453.58,2,10,7,7,135,5443,73,0.508,0.973,2721.0,0,1,0,1,1,1,0,0,0,1,0,2721.0,2363.0,0.0,1,1,47023.0,1326.0,0,54.4,0,20,12,0.923,13,1,3.2,1,65.7,1,0.246,2,5,0,3,3,0,3,0,3.1,15,7,1,1,0,0,0,6,0,low,positive,5298,0.033,0.021,24361.0,32,0.2547,62.5
133055,0,55,female,single,graduate,2,salaried,44622.0,lower-middle,less than $40k,tier 1,east,affluent,43,branch,lending,1,current,blue,9849.99,0,0,61,1,7922.0,9448.0,8.51,5,380.17,6,18,12,14,114,4562,67,0.701,0.634,577.0,1168,1,0,1,1,0,0,0,0,1,1,1745.0,1832.0,0.669,1,0,25475.0,966.0,0,25.6,0,23,10,0.88,2,3,4.5,0,54.8,1,0.646,0,0,0,6,1,7,4,0,3.6,100,5,0,1,0,1,1,1,0,not aware,positive,4831,0.607,0.584,22030.0,33,0.2598,49.4
133056,0,36,female,single,college,1,salaried,52466.0,middle,$40k - $60k,tier 1,north,affluent,25,branch,investment,6,current,blue,11605.56,1,1,15,0,26645.0,37261.0,11.61,5,157.17,5,17,11,6,117,1886,66,0.928,0.65,1888.0,0,0,1,1,1,0,0,0,0,0,0,1888.0,937.0,0.0,1,2,39918.0,1088.0,1,1.0,0,24,8,0.872,7,1,3.9,1,66.8,1,0.433,3,8,0,5,3,0,0,0,4.6,7,10,0,0,0,0,0,32,0,medium,positive,4683,0.01,0.056,78005.0,32,0.2488,59.5
133057,0,50,male,single,graduate,3,salaried,77480.0,middle,$60k - $80k,tier 2,west,affluent,45,online,multi-product,4,savings,blue,23907.85,0,0,3,0,24764.0,22040.0,14.67,2,150.5,7,21,4,6,87,1806,31,0.658,0.409,20754.0,1118,1,0,1,0,1,0,0,1,1,1,21872.0,948.0,0.051,1,1,96422.0,2776.0,1,52.9,0,16,7,0.816,10,3,3.9,1,56.5,1,0.287,1,1,0,1,3,0,3,0,1.8,43,1,0,6,0,1,0,89,0,low,neutral,7848,0.108,0.039,76558.0,23,0.4299,55.2
133058,0,49,female,married,graduate,1,salaried,18000.0,low,less than $40k,tier 2,south,mass,36,branch,premium,6,savings,blue,6392.82,0,0,34,0,1509.0,1126.0,-0.24,6,356.17,10,19,12,5,79,4274,81,0.744,0.723,3775.0,1378,1,0,1,0,1,0,0,1,0,1,5153.0,2834.0,0.267,1,0,43060.0,1288.0,0,30.2,0,23,16,0.783,36,0,3.9,1,60.6,1,0.263,1,3,0,3,1,0,3,0,2.9,88,2,0,2,1,0,0,201,0,not aware,neutral,1218,0.255,0.214,4328.0,39,0.8587,54.6
133059,0,39,female,single,unknown,2,retired,18000.0,low,unknown,tier 2,east,mass,28,referral,multi-product,6,current,blue,2372.47,0,1,96,0,15893.0,19273.0,12.77,6,344.25,4,15,2,5,67,4131,80,0.688,0.702,701.0,792,1,0,1,0,0,0,1,0,0,0,1493.0,1568.0,0.53,1,1,0.0,0.0,0,45.5,0,18,11,0.846,19,3,3.5,1,59.8,1,0.795,0,0,0,2,2,0,0,0,3.9,10,2,0,2,0,0,0,119,1,low,positive,1031,0.583,0.477,49723.0,29,0.0,61.4
133060,0,39,male,married,college,2,business owner,80051.0,upper-middle,$60k - $80k,tier 1,south,hni,35,branch,investment,4,savings,blue,18450.63,1,0,24,1,25681.0,33567.0,-8.61,3,199.83,7,16,10,6,97,2398,37,1.924,1.176,4893.0,2517,1,0,1,0,1,1,1,1,1,1,7410.0,1445.0,0.34,1,2,30350.0,1497.0,0,15.4,0,20,10,0.821,19,0,3.7,0,53.0,1,0.634,0,0,0,3,2,5,2,0,5.0,8,1,0,3,1,0,0,19,0,low,positive,8602,0.329,0.357,75176.0,30,0.2244,42.8
133061,0,47,male,divorced,unknown,4,retired,57070.0,middle,$40k - $60k,tier 1,east,affluent,35,online,premium,3,salary,blue,9048.11,1,1,18,0,14763.0,13586.0,-0.84,5,424.0,7,13,12,6,80,5088,71,0.517,0.651,4134.0,773,1,0,1,1,0,0,0,0,0,0,4907.0,2701.0,0.158,1,0,173087.5,5040.0,0,32.7,0,19,9,0.816,12,2,3.9,1,59.8,1,0.882,1,1,0,3,1,0,0,0,3.4,52,8,1,1,1,1,1,14,0,low,neutral,5724,0.142,0.092,45744.0,28,1.0598,53.1
133062,0,53,male,single,graduate,3,salaried,68490.0,middle,$80k - $120k,tier 3,north,mass,36,online,multi-product,4,current,blue,23548.6,1,1,43,1,11808.0,15245.0,8.39,2,122.92,5,15,9,10,100,1475,33,0.741,0.833,22381.5,2517,1,0,1,1,0,0,1,0,0,0,23589.5,959.0,0.073,1,1,173087.5,6733.0,0,27.4,0,22,6,0.872,36,1,3.9,1,62.6,1,0.773,0,0,0,1,2,4,3,0,4.2,-32,3,0,1,0,0,0,37,0,high,negative,3529,0.057,0.121,36369.0,28,1.1797,59.4
133063,0,44,male,single,graduate,3,business owner,104715.0,upper-middle,$80k - $120k,tier 1,north,hni,33,online,multi-product,6,savings,blue,34123.52,0,1,83,1,7006.0,8532.0,1.22,1,75.5,5,16,9,6,95,906,22,0.543,1.2,3346.0,785,1,1,1,1,1,0,1,1,1,0,4131.0,500.0,0.19,1,1,31284.0,1510.0,0,67.4,0,16,10,0.861,19,2,2.1,0,51.1,1,0.677,0,0,0,2,3,3,2,0,3.9,78,4,1,1,3,0,0,4,0,medium,positive,9947,0.149,0.238,20192.0,26,0.173,38.1
133064,0,47,female,divorced,post-graduate,2,salaried,51545.0,middle,$40k - $60k,tier 3,west,mass,33,referral,multi-product,6,savings,blue,15923.88,1,1,35,1,10127.0,10295.0,-10.74,5,320.25,4,16,10,10,88,3843,66,0.691,1.0,4408.0,1216,1,1,1,1,0,0,0,0,0,0,5624.0,2543.0,0.216,1,0,13325.0,315.0,0,65.1,0,21,7,0.9,10,1,3.9,1,66.0,1,0.485,2,1,0,4,3,2,1,0,3.9,100,6,0,2,0,0,0,17,0,medium,positive,4487,0.168,0.241,30458.0,28,0.0733,62.1
133065,0,53,male,single,graduate,1,business owner,91425.0,upper-middle,$80k - $120k,tier 1,west,affluent,43,dsa,lending,4,savings,blue,19615.63,0,1,48,1,14396.0,12237.0,-2.21,4,161.5,4,18,10,8,76,1938,53,1.006,0.656,10891.0,1018,1,1,1,0,0,1,0,0,0,0,11909.0,1083.0,0.085,1,1,53962.0,1689.0,0,33.4,0,21,13,0.9,52,0,3.9,1,66.2,1,0.83,1,6,0,5,3,7,2,0,3.2,34,5,1,1,2,0,0,20,0,medium,positive,7227,0.101,0.129,43413.0,34,0.2217,55.0
133066,0,46,male,divorced,doctorate,5,retired,136416.0,high,$120k +,tier 2,central,hni,31,mobile app,multi-product,1,savings,blue,23362.3,1,0,9,1,5557.0,6555.0,-7.99,8,661.33,5,16,4,3,62,7936,101,0.871,0.485,22381.5,1802,0,1,1,1,1,1,0,1,1,1,23589.5,4931.5,0.052,1,0,26680.0,1111.0,0,51.4,0,15,8,0.821,30,0,3.4,1,57.9,1,0.767,1,2,0,2,2,4,0,0,3.1,9,4,1,2,1,1,0,47,0,not aware,positive,10806,0.023,0.167,17341.0,23,0.0977,54.0
133067,0,50,female,divorced,graduate,2,self-employed,50248.0,middle,$40k - $60k,tier 1,south,mass,40,mobile app,multi-product,6,current,blue,9517.48,1,1,18,1,10587.0,10193.0,-1.44,3,191.08,4,10,9,6,79,2293,36,1.743,0.8,5790.0,2517,1,0,1,1,0,0,1,1,0,0,8307.0,1341.0,0.303,1,2,14409.0,294.0,0,11.9,1,15,10,0.862,1,0,4.4,0,49.3,1,0.382,1,1,0,4,5,9,1,0,2.8,68,8,0,2,0,0,0,7,0,low,neutral,4217,0.292,0.379,32692.0,25,0.0702,40.7
133068,0,40,male,married,graduate,3,salaried,96954.0,upper-middle,$80k - $120k,tier 1,south,affluent,27,online,investment,3,savings,silver,14253.78,0,1,2,0,4592.0,3811.0,13.78,4,266.08,3,17,11,15,59,3193,53,0.834,0.559,22381.5,0,1,0,1,1,1,0,1,0,1,1,23589.5,1683.0,0.0,1,2,80531.0,2533.0,0,8.5,0,18,15,0.935,18,2,4.2,1,62.6,1,0.545,2,7,0,3,2,0,0,0,2.6,83,6,1,1,2,1,1,52,0,medium,neutral,8307,0.023,0.176,14250.0,33,0.3135,57.6
133069,0,45,female,married,high school,3,salaried,20175.0,low,less than $40k,tier 1,east,mass,32,referral,multi-product,2,savings,blue,2736.84,1,1,15,1,13626.0,11825.0,5.31,7,652.83,2,13,14,11,175,7834,86,0.946,0.509,1980.0,968,1,1,1,1,0,0,1,0,0,0,2948.0,3095.0,0.328,1,0,49471.0,1105.0,0,46.8,0,28,13,0.95,6,1,3.8,0,63.5,1,0.811,3,7,0,3,1,4,1,0,4.6,45,3,0,2,0,0,0,230,1,not aware,neutral,1444,0.345,0.321,38995.0,41,0.6572,51.1
133070,0,33,female,married,graduate,1,self-employed,25454.0,low,less than $40k,tier 1,north,mass,20,branch,multi-product,2,salary,blue,2347.66,0,3,32,0,8622.0,10115.0,-4.56,7,391.5,7,19,11,11,86,4698,87,0.723,0.851,1507.0,0,1,0,1,0,1,0,1,1,1,0,1507.0,1582.0,0.0,0,1,33506.0,1251.0,1,26.4,0,13,14,0.854,14,3,3.9,1,56.5,1,0.502,0,0,0,1,2,0,3,0,3.6,22,2,0,4,1,0,0,6,0,low,negative,2024,0.0,0.074,26169.0,27,0.5898,53.0
133071,1,47,male,single,uneducated,3,salaried,144555.5,high,$120k +,tier 1,central,hni,36,branch,investment,3,savings,blue,12438.15,0,3,89,1,3046.0,3969.0,28.24,2,168.33,1,6,7,7,102,2020,33,0.517,0.375,22381.5,0,1,0,1,1,1,0,1,0,1,0,23589.5,843.0,0.0,0,2,167108.0,8283.0,2,37.4,0,12,7,0.952,14,1,3.5,0,49.3,1,0.128,0,0,0,0,4,3,7,0,2.3,-14,3,0,0,0,1,0,28,0,high,negative,13251,0.029,0.077,9542.0,19,0.6519,36.1
133072,0,51,female,single,high school,3,self-employed,33905.0,lower-middle,less than $40k,tier 2,north,mass,39,mobile app,investment,5,savings,blue,8494.62,0,1,8,0,37807.5,40125.5,2.37,5,349.0,12,20,8,9,71,4188,68,0.61,0.545,2801.0,1237,1,0,1,0,0,0,1,1,1,1,4038.0,2272.0,0.306,1,4,0.0,0.0,0,41.0,0,16,13,0.755,8,1,3.9,0,45.8,1,0.41,2,7,0,3,1,0,1,0,4.5,57,0,0,1,0,0,0,17,0,not aware,positive,3126,0.29,0.215,140929.0,29,0.0,36.1
133073,0,48,female,unknown,college,3,retired,59350.0,middle,unknown,tier 3,east,affluent,40,online,multi-product,2,savings,blue,22141.11,0,0,62,1,2720.0,3568.0,8.44,7,433.58,5,15,11,8,208,5203,90,0.586,0.765,2337.0,0,0,1,1,0,0,0,1,1,0,0,2337.0,2454.0,0.0,1,0,0.0,0.0,0,25.1,0,20,10,0.872,29,0,3.9,0,53.3,1,0.633,0,0,0,4,1,8,1,0,2.3,39,3,0,4,3,0,0,9,0,not aware,neutral,4923,0.051,0.095,8099.0,30,0.0,41.0
133074,0,52,female,married,graduate,2,self-employed,38236.0,lower-middle,less than $40k,tier 1,south,affluent,36,mobile app,lending,3,current,blue,8502.85,0,1,28,1,17327.0,21500.0,4.82,6,377.42,8,15,3,7,32,4529,73,0.671,0.872,3121.0,1829,1,1,1,0,0,0,0,1,0,0,4950.0,3098.0,0.369,1,1,0.0,0.0,0,38.4,0,23,7,0.758,3,2,3.9,1,63.2,1,0.504,0,0,0,2,3,5,1,0,4.6,21,2,0,1,2,0,0,64,0,not aware,positive,3773,0.324,0.42,49725.0,30,0.0,55.8
133075,0,33,female,married,uneducated,2,salaried,57387.0,middle,$40k - $60k,tier 2,west,mass,23,online,lending,4,current,blue,9571.51,0,6,16,1,18473.0,13338.0,-7.24,3,137.0,5,14,13,11,74,1644,45,0.856,0.731,6732.0,0,0,0,1,1,0,0,0,1,0,1,6732.0,662.0,0.0,1,0,47130.0,2096.0,0,45.7,0,17,12,0.884,6,2,4.3,1,59.8,1,0.84,2,1,0,3,4,9,1,0,3.2,31,6,0,4,3,0,0,1,0,not aware,neutral,5800,0.0,0.119,56938.0,29,0.4383,55.5
133076,0,39,female,single,post-graduate,2,homemaker,18153.0,low,less than $40k,tier 2,west,mass,27,dsa,lending,4,salary,blue,2255.62,1,1,12,1,24533.0,32079.0,6.2,1,100.33,4,16,6,6,66,1204,19,0.939,0.727,3688.0,2517,1,0,1,0,0,0,0,1,1,0,6205.0,918.0,0.406,1,1,0.0,0.0,0,34.8,0,20,7,0.875,33,4,5.0,0,53.6,1,0.382,3,3,0,2,2,4,0,0,5.0,85,4,0,2,0,0,0,93,0,medium,positive,1245,0.361,0.22,75721.0,27,0.0,45.8
133077,0,53,female,married,graduate,3,salaried,34508.0,lower-middle,less than $40k,tier 3,west,mass,47,branch,lending,5,current,blue,15848.0,1,1,7,0,31684.0,23575.0,7.44,3,174.42,9,21,10,10,189,2093,42,1.32,1.0,536.0,2223,1,1,1,1,1,0,0,0,1,0,2759.0,1525.0,0.806,1,2,88547.0,4415.0,0,51.9,0,17,6,0.82,21,1,3.9,1,59.8,1,0.71,2,3,0,6,2,0,1,0,3.1,41,1,0,5,0,0,0,135,0,medium,negative,3213,0.737,0.735,100321.0,23,1.5353,50.3
133078,1,50,male,divorced,post-graduate,3,homemaker,63004.0,middle,$60k - $80k,tier 1,east,hni,36,referral,savings only,3,current,blue,7969.44,0,0,48,1,4891.0,5173.0,16.73,3,195.92,3,6,5,3,69,2351,39,0.799,0.3,13898.0,511,1,0,1,0,1,0,0,0,0,1,14409.0,1402.0,0.035,1,2,7427.0,166.0,5,65.7,0,15,7,0.824,30,2,2.4,0,48.5,1,0.463,4,3,0,0,3,1,1,0,2.4,-19,5,0,0,0,0,0,18,0,high,negative,4193,0.072,0.175,14860.0,22,0.0316,37.7
133079,0,53,male,married,high school,3,student,73409.0,middle,$60k - $80k,tier 1,west,affluent,43,dsa,investment,5,savings,blue,26579.65,1,0,10,1,3038.0,3989.0,-7.95,2,101.58,4,16,6,5,111,1219,27,0.374,0.5,3095.0,2169,1,0,1,0,1,0,1,1,0,0,5264.0,506.0,0.412,1,1,36577.0,1484.0,0,29.3,0,11,10,0.871,15,3,3.2,1,56.2,1,0.511,1,1,0,3,2,7,0,0,3.4,15,3,0,2,2,0,0,22,0,not aware,positive,6718,0.36,0.375,9081.0,21,0.2426,56.5
133080,0,32,male,married,high school,1,retired,46465.0,lower-middle,$40k - $60k,tier 2,south,mass,26,dsa,multi-product,3,current,blue,9334.05,1,2,93,0,12744.0,12444.0,-9.73,5,240.0,5,19,13,4,71,2880,69,1.027,0.468,822.0,1754,1,0,1,1,0,0,0,1,0,0,2576.0,1979.0,0.681,1,0,30707.0,810.0,0,9.4,1,27,17,0.878,7,1,5.0,1,70.4,1,0.794,2,2,0,4,3,0,1,0,2.8,90,5,1,1,4,0,0,6,0,not aware,positive,3478,0.581,0.652,36608.0,44,0.2092,71.1
133081,0,29,female,married,graduate,2,business owner,45851.0,lower-middle,less than $40k,tier 3,south,mass,25,online,multi-product,6,savings,blue,4876.4,0,1,78,0,12627.0,11593.0,-7.31,7,391.83,5,17,8,10,103,4702,85,1.028,0.771,986.0,1746,1,1,1,0,0,0,0,1,0,0,2732.0,2548.0,0.639,0,3,0.0,0.0,0,92.6,0,12,14,0.875,22,2,3.9,1,56.3,1,0.348,2,1,0,0,2,0,1,0,4.8,7,6,1,3,0,0,0,5,0,not aware,negative,5049,0.631,0.635,37443.0,26,0.0,55.2
133082,0,40,male,married,uneducated,4,business owner,144555.5,high,$120k +,tier 2,east,hni,36,branch,multi-product,2,savings,blue,36619.935,1,2,49,1,13046.0,17289.0,5.8,6,675.33,7,8,13,5,63,8104,83,0.861,0.627,16229.0,1377,1,0,1,1,1,0,1,1,0,0,17606.0,4931.5,0.078,1,1,64805.0,3219.0,2,53.2,0,19,9,0.788,3,2,3.9,0,48.1,1,0.3,1,1,0,0,2,3,0,0,4.4,32,5,1,3,0,1,0,78,0,not aware,positive,12398,0.084,0.148,39930.0,28,0.2627,42.6
133083,0,33,female,divorced,college,4,retired,34505.0,lower-middle,less than $40k,tier 2,central,affluent,24,online,lending,6,savings,blue,3593.8,1,4,28,1,8573.0,8924.0,9.26,8,287.33,5,15,11,6,76,3448,103,0.699,0.635,9857.0,0,0,0,1,0,0,0,0,0,1,0,9857.0,2666.0,0.0,1,2,0.0,0.0,0,8.2,0,19,5,0.865,16,0,3.9,1,63.4,1,0.408,1,1,0,4,2,2,2,0,4.7,50,4,0,0,2,0,0,55,0,low,positive,3212,0.0,0.054,24396.0,24,0.0,60.4
133084,0,44,female,married,graduate,2,self-employed,30470.0,lower-middle,less than $40k,tier 2,central,affluent,37,dsa,investment,4,current,blue,10071.44,0,4,25,0,36782.0,40125.5,10.19,3,119.42,2,16,9,9,174,1433,38,0.543,1.0,1127.0,2076,1,0,1,0,0,0,1,0,0,0,3203.0,976.0,0.648,1,2,0.0,0.0,0,75.5,0,26,14,0.944,8,0,2.3,1,66.5,1,0.257,2,1,0,3,4,0,3,0,2.3,44,1,0,1,0,0,0,31,0,low,positive,2652,0.621,0.535,110983.0,40,0.0,57.9
133085,0,45,male,married,uneducated,2,homemaker,53128.0,middle,$40k - $60k,tier 1,south,affluent,34,dsa,multi-product,3,savings,blue,14018.32,0,1,20,1,24985.0,33220.0,9.49,1,115.58,4,13,11,8,72,1387,18,1.791,0.8,3523.0,2248,1,0,1,1,0,1,1,0,1,0,5771.0,971.0,0.39,1,1,128418.0,3481.0,0,17.4,0,15,16,0.889,7,1,3.0,1,58.7,1,0.339,1,3,0,5,1,3,1,0,3.8,-13,8,0,1,1,0,0,25,0,low,positive,4826,0.378,0.462,77842.0,31,0.7863,56.6
133086,0,36,female,single,uneducated,1,business owner,21169.0,low,less than $40k,tier 2,east,affluent,21,online,savings only,3,savings,blue,3037.07,1,0,24,0,34100.0,29584.0,-3.04,6,378.92,3,12,9,8,68,4547,73,0.826,0.973,1204.0,733,1,0,1,0,0,0,0,0,1,0,1937.0,2034.0,0.378,1,1,0.0,0.0,0,19.4,0,11,6,0.906,9,1,3.9,1,60.3,1,0.458,1,1,0,6,1,0,1,0,2.1,48,4,1,1,0,0,0,34,0,medium,positive,1547,0.266,0.32,100730.0,17,0.0,56.4
133087,1,58,female,divorced,unknown,3,business owner,29535.0,low,less than $40k,tier 1,west,affluent,36,referral,multi-product,2,nre/nro,blue,3084.15,0,0,20,0,4217.0,3962.0,9.93,2,165.83,2,20,6,2,68,1990,31,0.458,0.192,1508.0,0,1,1,1,0,0,1,1,0,1,0,1508.0,1358.0,0.0,0,2,64866.0,1398.0,1,53.4,0,17,10,0.933,40,4,3.9,1,66.6,1,0.526,2,36,0,1,3,0,5,0,3.4,25,4,0,0,0,1,0,19,1,high,neutral,2529,0.0,0.0,12509.0,27,0.568,56.4
133088,0,64,male,single,college,0,retired,35742.0,lower-middle,less than $40k,tier 3,north,affluent,56,referral,savings only,5,current,silver,15347.69,0,3,32,1,8011.0,10522.0,-5.81,5,384.83,10,14,7,10,120,4618,60,0.446,0.875,12155.0,0,1,0,1,0,0,0,0,1,0,1,12155.0,2116.0,0.0,1,0,0.0,0.0,0,30.6,0,23,2,0.756,10,0,3.9,1,60.1,1,0.706,2,1,0,5,4,4,1,0,3.7,12,3,0,1,3,0,0,12,0,high,positive,3394,0.049,0.0,24501.0,25,0.0,56.9
133089,0,49,female,married,college,2,business owner,20270.0,low,less than $40k,tier 3,south,affluent,35,mobile app,premium,3,salary,blue,5637.43,1,1,45,1,10075.0,12045.0,2.43,5,374.83,4,17,12,8,119,4498,64,1.103,0.829,1427.0,1856,1,0,1,0,0,0,1,0,0,0,3283.0,1951.0,0.565,1,2,0.0,0.0,0,29.4,0,20,8,0.902,16,1,5.0,1,66.8,1,0.444,3,6,0,6,4,5,1,0,3.5,29,6,0,2,0,0,0,36,0,low,positive,1454,0.498,0.46,30555.0,28,0.0,60.2
